8682,6595
2190,-53
4031,-881
1537,9433
893,4921
-119,6851
-131,9753
6714,7742
4722,7747
2232,3948
5247,2545
4782,7371
1449,3683
2886,7648
4937,2518
9204,6205
2871,7511
6602,9628
3293,3960
64,3493
3880,6365
4024,3565
5308,3735
5736,5947
4447,628
4945,5415
-955,5551
8348,7407
3164,388
6922,3218
6868,3555
6167,238
7930,5160
9308,5940
7195,2981
5512,1952
9393,7458
2071,5535
4329,7135
734,9077
9105,4429
7821,1961
-749,688
6167,-529
-879,1013
9438,5077
6914,5474
2235,8646
4533,4743
1753,5479
8615,-541
7320,7955
4074,9885
3452,2199
7576,7676
6798,2978
5086,9856
7705,7118
4539,8861
-560,-694
5759,5200
-296,4191
7981,5089
1985,6301
4354,7806
8118,5144
7556,4179
795,7073
2250,4633
2636,4918
7905,-667
1111,-375
721,490
4925,8657
8749,4659
9196,7016
3598,-432
4107,2289
2143,9999
799,726
8616,8805
-581,9376
3654,4103
4961,6163
-445,6548
-594,-426
3641,9807
5790,415
9952,6718
6778,7211
8449,176
4610,881
4747,741
862,2471
7004,2158
9836,224
3126,2103
-158,-8
3795,6330
-50,6945
6432,7256
1064,9112
3311,9928
667,6218
-615,3842
1127,1387
8421,2936
9583,-148
4398,969
6767,3932
-859,2836
8208,9503
117,8615
5789,4936
7718,5268
2390,1282
9212,6251
2932,173
8927,5278
6137,5422
2272,8109
928,5150
4159,3695
7706,3982
6318,8398
4995,-945
2386,5499
9532,2919
6271,7012
8159,7112
4437,7809
4397,3075
9528,6988
1090,-819
8370,8774
3226,-719
9755,9983
2672,3463
7140,4424
-653,8402
5686,3000
3754,8752
3038,-608
7024,6145
4905,7912
2234,-785
8032,-316
1952,2617
7276,2080
4222,2677
3894,9879
3744,-210
5359,1827
1321,9598
9028,-617
1344,1637
3401,9730
1690,6410
9289,8154
6793,5928
8132,9830
9632,5959
536,6284
7570,560
604,9272
6481,3761
-626,927
4756,8491
1464,1925
2998,7383
1842,182
7508,4711
-948,3191
7174,1018
1188,7182
4419,3667
4967,4612
-144,3388
3471,7324
1844,7959
9965,6827
1998,710
9036,2906
8214,820
6537,-418
4839,6346
7942,2068
932,-643
7818,837
7083,5185
6628,4205
1020,4326
8483,9457
4829,7501
7470,2203
4679,1074
9387,-255
8596,779
1602,5539
1641,8754
2606,3205
2981,-310
1796,8049
3587,4301
5587,-245
-132,9989
5647,3851
9068,7476
-251,341
7124,6247
3487,7029
3952,3505
9393,795
4070,9458
9320,2040
9489,2090
8008,6585
7072,3118
4765,7425
-24,207
3511,4986
9432,143
4814,9951
2310,222
3721,-420
9498,5146
3636,2920
-870,9246
2431,9213
4751,9738
8234,2630
2973,483
1067,569
7588,4534
8095,8004
3397,7490
-671,5707
-617,9562
8409,-928
9371,2786
2065,406
-972,-667
5103,5795
1147,9289
7361,1043
-967,7113
6017,6448
4899,4400
6253,-530
113,8950
-672,506
3441,5260
118,553
-678,-5
4850,345
9617,7185
7985,1494
3415,1480
5079,-2
381,1706
-378,3686
-733,6715
5733,5164
1177,4260
-650,9630
7822,-670
7233,2859
8561,6242
5303,5917
7598,5675
7038,6970
85,6575
-300,6463
8758,9243
643,2289
1122,9892
5727,5518
780,5917
6602,9218
63,3589
8135,364
8696,4699
4546,4494
2513,6511
2540,9501
1954,-76
4525,1139
9804,6694
1317,-484
1005,5240
-689,5274
5033,2996
6983,4344
8361,4773
882,6686
9469,3758
5892,1337
6049,3748
6172,7353
4541,8641
7195,1250
998,7177
6277,9703
7963,9757
1757,3417
9424,5355
8341,4464
9498,6428
2477,7941
3134,7753
-469,5040
3484,1219
8378,6701
109,5118
8626,6564
8808,7408
5517,1115
7896,1616
709,-911
2667,-298
1862,7948
6205,1032
1392,8474
5663,2277
7372,404
96,9291
4867,8889
-213,8601
8493,7620
-743,9306
4721,4355
8656,3011
-669,7274
3418,8183
2421,1336
8260,2463
-900,6253
1040,2069
7799,1452
1354,4564
7941,7679
7906,7982
5757,6907
9523,7103
6977,2565
2935,4586
4595,5763
3653,9523
8772,-688
4924,3325
5559,1048
2075,7286
6078,6175
1387,8395
6884,2093
9408,1488
9978,6812
1713,5791
5702,9869
3093,1161
-797,6342
8082,262
8162,4853
5613,3557
3483,5671
9670,2198
9178,3311
7649,2887
5498,7684
4001,8607
8481,2508
4686,7906
3843,1821
-643,1375
5808,240
9699,9738
8464,-836
9424,3212
3402,1841
4242,4218
6716,1456
5911,4758
9685,8454
1352,4541
4049,5531
9460,5210
3058,4840
6862,1460
3874,872
6457,4228
-361,3526
3637,937
1792,4512
-202,7408
9276,1918
91,4355
7662,2816
9945,150
8348,4227
2667,1020
3799,9586
3592,7137
7346,7784
6154,5798
2918,3373
7812,5770
7988,1408
5733,2919
720,5812
4857,5128
3615,4623
-871,6580
1488,4399
1688,6490
9873,5500
4927,7203
-132,9168
6612,-83
6008,3968
4916,335
5183,7731
6767,662
2078,6622
9669,552
4702,3940
4817,-970
5012,6740
6093,5121
4452,6194
2034,5346
5316,-376
9773,9170
2876,9577
1802,4225
6404,198
7293,7798
5525,6400
632,1132
50,9808
6489,758
3896,1695
9017,9885
8556,9912
2099,1776
4136,2387
5993,8697
7453,1679
896,-205
3724,8550
3067,1589
7137,7316
335,4519
5852,9804
4381,7437
3559,2062
6956,6112
3382,7433
5718,-115
8481,-206
8735,286
840,-357
4151,4294
1858,2057
6041,9441
-9,8067
1425,5947
2495,6640
5524,4862
8506,2272
4977,9956
6444,2490
-627,3249
9231,1711
7838,-871
365,8
5938,7781
7271,2461
4661,5294
4252,9202
5512,2460
2230,8565
4826,-995
1830,2032
5681,7082
1881,9220
7642,2239
7437,284
5195,149
7927,8881
8263,181
8810,7248
5544,1351
5186,9095
8788,8315
7655,8214
1020,-897
7589,8606
8465,912
3798,7480
4190,-432
7451,2707
4221,1328
7179,33
2653,150
5174,7621
6528,2250
6606,8686
1300,279
2190,8835
8957,1764
7355,499
1773,4513
8915,7337
2305,5875
9027,6390
8150,1535
3234,4202
3880,6681
1965,2565
4013,-200
1510,6238
8675,6608
4793,6591
2345,105
7021,3065
4649,4770
8068,1029
-132,416
4245,4178
8844,7554
1140,5387
7783,1007
8709,14
9434,2404
487,9031
5071,4035
5467,6636
6050,7497
5656,2422
3757,9602
-698,4086
5856,866
2202,6658
5681,9935
5710,5871
-152,309
5816,7392
8365,7281
3309,5858
9475,6280
326,647
5175,9662
7559,-880
9470,9603
9410,3
4002,4429
5833,3991
1151,-507
2617,7448
4678,8596
1804,9627
9865,7847
6943,4885
5634,7862
6641,7779
3426,6659
5224,9400
1674,4937
1527,4926
3137,2339
6951,-442
2348,6580
9250,1488
9034,5249
4995,1381
1799,9227
1920,1121
734,2913
6323,6532
9615,9976
5612,4597
2167,9366
8425,3371
3092,6398
2976,7772
5952,5798
-369,1842
4543,9176
5445,-671
404,9288
4959,-756
9417,4009
6022,2009
4285,9525
522,6807
1930,6019
4246,6678
4801,8596
3942,3964
7130,2042
8215,5628
7825,1963
956,8846
5300,7099
-99,7714
495,4065
1859,4846
4211,577
1866,1085
5688,-785
523,9799
3849,8870
6899,7985
9833,9063
772,9174
4669,7233
7339,9904
642,9174
6091,-818
6045,6836
7500,7550
7267,3747
5981,6461
-151,1404
4991,5556
-957,9551
5875,8964
5759,4649
4120,8094
7310,2898
6778,2805
3033,91
3868,798
3722,1697
6810,5721
1107,1856
1639,3275
1457,4601
7384,9764
1835,9459
1801,2397
3696,7176
2730,9698
6964,9196
9200,521
5316,2351
5093,6879
4331,3808
-398,2648
3166,3886
5675,483
4701,9912
-281,113
5464,-290
4853,4743
5540,9552
709,6210
7979,6045
3967,6336
8481,3343
-996,8293
7763,5406
8471,1751
5511,4565
5571,7014
9369,9178
6116,3789
2726,8384
8117,4941
4957,3722
8360,4430
252,6895
1825,1067
596,9097
3715,6366
6406,3966
-465,-229
1349,-693
8800,8559
107,3646
7246,443
1981,2069
5163,5416
4095,9711
3863,1750
2648,6611
7676,2629
449,2939
8849,897
8941,5008
9819,1609
2148,8602
7329,6463
1917,5350
4023,3857
5441,5183
928,3221
6786,7988
7423,4265
3529,8526
-894,3290
1195,5981
1401,4348
4341,-73
4353,7565
6660,9809
8700,6472
9069,4540
4648,5342
1175,2379
5094,4808
-528,37
2610,6057
6646,8440
7800,9986
3313,2243
9895,5819
5333,9382
5192,2138
7566,4346
6457,-873
6237,886
7678,7020
3358,9444
8608,322
8001,-811
3734,6662
6612,6841
331,1439
6409,4961
-274,-678
3179,2620
4105,9400
8053,4298
9076,5547
6926,9258
-79,9452
2081,6909
7962,4977
8275,5785
2273,5598
4021,5245
2800,1760
4348,2871
7418,-43
4446,-236
5569,7077
6571,7242
6141,3463
7003,3497
1309,7948
593,374
346,4816
1417,-383
9739,2883
5855,51
4995,8611
9612,2870
5946,2821
5824,-73
1922,-228
-447,1332
1528,-234
5446,3615
-358,4888
8859,8271
4215,5008
6144,8566
4654,6796
1729,503
3156,4063
5847,7597
2050,4833
1048,8652
8522,7066
2099,6645
6866,6806
2450,4151
3489,4348
1394,-583
2391,4001
428,-938
2544,4878
5895,3763
4404,948
3920,4346
4884,2239
401,9175
7028,7262
1780,4790
6037,4230
7679,2248
6896,4180
-896,7846
-147,231
6534,6469
521,2275
7178,-195
3889,6135
3164,8920
8015,3203
931,3131
5419,5250
5690,-908
5836,4474
7922,9712
-877,-841
9296,1328
7169,463
8967,7284
-664,6710
5087,1489
6736,3935
7776,9699
6713,1883
8210,9316
2940,4760
8780,6476
9115,9470
4461,2374
4926,4231
2641,3235
3232,-251
9748,7512
9605,5656
5452,761
6159,4145
8945,7003
6753,7839
1437,5189
-1000,7792
-423,8272
1012,7699
3165,7031
-956,6346
9515,5032
3795,-348
-177,-814
2051,-247
1566,4199
1145,7547
338,9842
3724,-334
2756,8605
8556,9521
9176,8071
8743,4912
316,5922
8993,8611
3564,7060
7538,362
-916,4740
939,798
3704,8263
5328,8000
1976,3798
2956,9230
3360,8506
3670,9843
7502,-702
8692,953
-594,-675
2311,5864
8321,-439
2572,4801
43,7344
8646,6249
2502,-424
3908,2450
3407,8660
145,4467
-931,2379
2231,4338
8493,3051
-13,7199
-297,1016
2387,8746
8466,-745
7408,3472
2188,8566
182,5191
6092,6263
3008,1419
5853,1278
3749,8109
4263,3300
3382,793
1143,1002
8057,4020
5879,3078
4180,8298
6731,701
6660,3108
8990,9549
-522,-561
1249,3865
288,2062
7172,3452
7487,3567
175,748
1654,7180
2163,9860
355,9373
5647,-577
8313,3371
-807,9305
3804,2439
8449,6117
4645,5163
8967,4223
180,2932
6191,9866
120,4173
7909,8402
6332,2387
-442,6302
2358,4242
-9,4610
7346,2394
6109,6739
8236,1244
6416,697
1785,7759
9967,2074
4701,4815
9312,4687
596,9141
4500,7863
4091,2770
2145,832
8483,9897
9954,-95
6598,-931
-98,-587
7511,-613
3597,3124
-131,3388
3525,2514
-721,7507
2078,8254
3884,6887
1182,3618
9981,-25
4032,9400
5516,7450
7464,952
1970,6663
9340,8429
-368,4118
-652,8767
7956,9733
-56,9221
4948,6283
-451,3357
7615,3133
5172,1518
7882,6327
4079,6870
1798,1066
5613,4317
7215,7156
418,561
9814,4074
7931,7368
7488,-215
5961,5538
2145,2649
887,6309
5558,3860
9798,5718
9349,6156
4091,3207
1985,133
8409,542
436,1001
5875,9664
7398,4984
6696,4768
9335,724
4714,4160
4962,1612
8466,5046
1380,491
8170,-514
6847,8247
3939,1439
9263,8594
-232,8796
9116,8603
576,-132
2359,5374
3467,1638
6646,3812
-837,5926
6761,7314
-929,7277
2792,2880
6110,-8
-303,1013
9398,8079
8356,6865
1485,2484
3943,1129
6184,8454
2144,5975
9222,2017
2010,-477
1427,4314
430,5503
471,4904
7229,4946
1998,-413
2489,9592
3082,1429
9929,9542
1871,-486
1675,579
6905,7607
4401,3592
-136,4173
1946,4416
6933,8610
1901,-851
9427,-719
191,7114
4933,8156
1287,3558
9806,818
4533,8893
9920,5049
-498,5006
7508,6197
6024,-308
4680,1025
3537,2895
2802,3282
4880,-55
1269,5657
415,1734
3631,8102
6732,3494
3964,2616
658,5910
6361,9423
2447,-525
6033,7941
9469,2428
8570,-612
3036,8065
2731,2038
5742,4789
7479,3019
4991,5318
7188,2527
5197,4076
4148,5868
5049,2635
1879,3788
1663,4345
5512,389
9064,4871
559,5060
4857,-394
3297,6423
4761,9767
-231,441
7317,-113
4026,6170
7576,-270
4557,3759
-851,1895
2853,9149
9283,7509
-271,1304
8922,3704
4012,-950
4102,7058
2446,9376
5565,7370
6748,4038
5696,7623
7221,3654
3842,3574
9138,3639
3032,9583
2508,1878
9575,5604
9534,4877
8918,9216
6990,9761
4394,2482
3633,8090
3279,9497
7161,5978
4204,1495
595,8968
9376,918
7849,2077
3207,9913
258,-607
9277,2540
9578,476
5062,5960
9309,7745
8119,662
5408,2940
445,2097
472,5785
8645,4226
-514,458
7641,5819
9373,8028
3830,9864
9019,5475
3746,1469
1923,7675
-808,-654
7227,8846
3896,349
6111,8855
-785,905
9125,5924
4233,2801
8196,8383
7985,7145
5477,7176
6001,5793
4902,3365
690,1898
2684,8359
8158,8676
9056,8769
288,2700
2501,1282
-654,8345
7614,1684
2433,4683
1400,-897
4188,8677
2186,5839
4417,2597
8664,8364
4286,1295
-811,-505
6091,1332
6835,7985
8546,2375
4093,3433
385,80
6937,7883
5460,1880
7103,7821
2958,4290
5143,7576
670,5784
-103,9238
8652,4525
1912,1410
9586,9237
3800,-743
2486,551
8613,1136
6519,9620
1251,9959
8612,5441
962,4055
6718,1563
7130,5441
611,5585
1300,3015
7803,619
8700,8577
2588,8807
5591,1128
4315,1564
7710,9055
4012,7432
1646,-736
9907,8859
8059,5841
1463,7373
5312,2357
5333,4665
6382,1994
6794,6447
1749,5053
1474,1584
5646,4625
-674,7593
4223,-54
2165,503
435,9744
7118,-70
1151,1814
4138,2471
-695,2108
328,8514
6725,2797
4523,2
2239,8111
2264,416
9824,5663
6549,3562
2464,7829
547,9155
3411,3034
6330,1270
6482,6531
1042,6181
3617,3767
9413,8287
9882,5004
7687,190
2746,2820
9311,6720
1367,244
1246,2207
6499,6804
6444,-426
-631,8945
1295,4271
8739,8600
36,260
5462,3343
2780,-76
-911,7620
9972,3001
-528,511
5626,7239
5412,9456
6876,-14
7770,-674
9280,4140
7548,9719
1844,816
9672,2617
8788,5489
3851,1249
4258,408
8998,8650
3466,6041
-641,9797
6379,3614
7500,74
2081,2470
8495,4605
8712,2172
1799,1857
862,7945
1786,378
1864,4516
7241,5753
3619,8209
8999,5603
6944,-676
617,3043
392,4113
2698,8220
7017,1924
4834,1687
5123,-87
4547,7192
1827,1284
2170,634
7012,9888
7117,837
171,1301
4340,7956
9208,-353
3951,282
-633,9862
7974,4346
3843,4440
5551,1935
2275,9644
5697,9598
8736,3311
1665,6151
8469,6251
9572,1545
1556,3884
778,-962
4653,816
9041,1355
1093,8907
1918,8885
5560,3240
2778,4211
-223,2841
4487,8717
6355,8035
7252,1197
6375,4744
6488,7933
6929,2258
2954,6390
8394,5155
2111,9460
3380,5631
4308,4943
4667,2265
-430,-853
2537,9117
8780,3966
1578,1353
6594,4960
229,3616
8025,6316
5311,2779
5164,3796
1831,2766
3047,7998
300,2534
-784,9048
7807,1609
3166,1183
4901,2969
2162,-693
5017,5814
1452,-273
-710,6068
8248,-174
85,8038
2463,3253
6874,6352
9106,6741
5964,1214
8437,1547
2775,7533
-862,7098
1216,4775
6634,2014
4770,33
9492,4513
9853,4412
521,1068
9358,4946
1650,9121
4889,702
5649,1775
1571,9345
5013,6532
6887,3245
9090,866
388,3592
6495,7616
2005,9432
6397,5619
221,-12
5965,5030
1203,5529
3456,-210
1820,8656
8908,8065
1755,-936
-814,1057
4105,5818
2652,5220
6830,5779
5614,3091
3016,7239
6978,4113
2880,8907
9817,6204
7786,2208
6945,8594
398,3739
-91,6720
6917,1789
7980,7286
9885,5785
272,1957
6304,7171
-356,3739
5702,8312
548,-59
2181,-66
6168,7720
7471,2255
3629,-388
3159,9800
3383,924
-468,6770
9577,4003
-89,6430
2345,1962
3726,8241
4334,5778
9349,1013
8716,4502
1880,6190
4745,9405
6571,6217
6162,1030
-699,3383
6793,-760
5413,1176
6370,7793
6974,4358
5304,9281
2779,7237
7218,8394
7383,2088
-178,9354
8189,6075
7960,8796
6151,1966
214,3372
2470,4159
8396,-369
-676,6032
2042,3650
6480,8186
9088,1462
8687,1900
8989,967
9002,2668
2435,6686
5965,4262
1002,3918
3644,7368
7936,6417
1975,4608
8872,4882
5728,227
-720,4018
355,2240
4872,4176
3075,5458
1488,8187
333,4076
5069,9319
4253,-499
-448,1270
1203,9206
776,9807
1996,4797
172,4910
5844,2256
-420,5916
2815,189
2179,6180
7977,3941
6795,2658
6971,8453
8631,9172
7992,-314
3272,2093
1940,2213
-24,5671
2401,8366
-500,8567
6390,4514
1517,2774
8238,3427
9418,7651
-738,1334
5906,2269
846,6099
2812,3968
1689,-621
2242,610
1470,8107
-128,6950
425,596
8321,1538
7890,4531
4586,6435
7418,8777
4091,4690
7277,9116
364,9813
2614,4635
2289,7171
5022,-890
8133,9588
3084,5214
4318,4149
3822,4729
1432,7508
7788,6495
8047,9941
828,2403
3545,3515
7205,7818
5896,4873
-576,7166
6624,3053
7556,3012
2493,5059
4603,2137
5450,7205
-743,7110
4698,1111
5090,9903
2611,3067
8498,2342
9368,4463
6098,5459
7560,8638
3014,6570
806,7751
1010,5944
1535,2364
4045,2493
9630,9505
-143,7183
5930,8209
2737,9221
2085,737
8428,8330
6131,8054
8573,4529
9238,9086
8730,2313
821,22
6599,6785
-556,8283
6639,7573
6141,4464
2441,4276
-799,3130
5633,7789
4732,2076
1758,5658
6582,3529
5315,4818
1352,3998
-245,4476
9735,-280
8333,-549
7780,6848
2210,5416
7423,3951
3053,4651
3810,2808
1724,9414
-12,3205
9283,-482
-791,9066
6085,9204
8095,1760
7895,7617
2146,7287
4055,-476
6168,4908
8395,6569
1672,1593
8357,1031
1928,5348
8938,1245
6593,6778
9916,7758
9419,172
3128,8475
6448,3839
9343,8267
-802,2432
6925,5106
5203,2665
9188,-34
1226,-251
2332,5010
-149,4546
234,8065
-519,3654
-207,3781
9159,5466
6566,7370
9879,2522
-96,6816
1283,2532
8407,9468
3802,6332
8380,4817
498,7461
8020,9309
-67,3232
9915,9558
2352,4386
9074,6129
4504,4594
-713,6442
238,53
7268,5205
1150,3405
4031,-744
4571,8642
7905,9602
9194,6794
3624,7139
-502,1811
547,9958
4913,4497
1985,7806
4588,2125
4789,26
958,5467
6980,5049
94,-648
-748,5976
8462,9248
878,8225
5253,5867
3160,8346
2292,5964
9033,7052
2825,1330
5543,8910
2080,-391
231,1752
-192,7177
138,8085
8619,3441
5248,8529
5194,8198
1817,-990
5043,3213
5347,5929
8131,-228
5050,2433
3989,5088
7352,3972
8039,2216
4781,9499
-786,2204
9638,5433
-261,4335
5798,9004
8332,-634
8652,481
4214,2131
263,7142
6868,6580
455,8744
-668,6200
5126,8355
6845,2433
2728,8378
781,-934
7279,2076
6949,2965
7875,4955
30,-96
4521,1067
3903,8045
-233,8746
2310,5851
311,735
7145,-196
8688,1720
44,1274
9831,5847
4596,-702
768,6075
-711,6118
-130,3258
8546,6388
7911,1953
6732,7548
4833,398
9372,8549
-792,7372
3879,1019
9910,9452
3415,6927
2478,6209
6214,1231
3381,9821
4581,1642
7215,7820
9879,-461
7006,2230
1178,5662
4185,3922
5905,-722
1895,3291
3540,9782
2640,-263
-381,5051
7910,5672
7609,6066
8737,7685
8705,-955
7254,1530
3810,8976
58,699
7452,5692
8324,7187
-564,1689
1078,-874
4001,7830
9111,8808
9063,8947
2202,7220
2413,1770
1722,7060
2728,6382
120,3545
9972,6057
724,5415
7991,3441
5284,5922
1543,-410
9251,2100
2040,3610
-869,8754
3932,2847
5622,-25
5767,5797
9044,-953
460,8823
8849,9481
5342,1351
-834,6273
6188,9395
857,-638
5692,6016
6727,1949
3017,393
5048,9273
2872,2446
4156,-448
9285,8427
-830,2660
1320,7788
2547,7641
5343,9975
8180,7083
4259,4207
5064,113
3408,3128
3399,2341
4625,3470
4528,4484
661,6252
7482,7586
